m11_70_013,AET220_909_a.tif,AET220_302_a.tif,AET220_909_n.tif,AET220_909_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_014,AET220_211_a.tif,AET220_302_a.tif,AET220_800_n.tif,AET220_800_n.tif,AET220_998_n.tif,AET220_211_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_015,AET220_909_a.tif,AET220_302_a.tif,AET220_297_n.tif,AET220_297_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_016,AET220_909_a.tif,AET220_302_a.tif,AET220_296_n.tif,AET220_296_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_017,AET220_909_a.tif,AET220_302_a.tif,AET220_909_n.tif,AET220_909_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_018,AET220_211_a.tif,AET220_302_a.tif,AET220_800_n.tif,AET220_800_n.tif,AET220_998_n.tif,AET220_211_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_019,AET220_909_a.tif,AET220_302_a.tif,AET220_297_n.tif,AET220_297_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_020,AET220_909_a.tif,AET220_302_a.tif,AET220_296_n.tif,AET220_296_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_021,AET220_909_a.tif,AET220_302_a.tif,AET220_909_n.tif,AET220_909_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_022,AET220_211_a.tif,AET220_302_a.tif,AET220_800_n.tif,AET220_800_n.tif,AET220_998_n.tif,AET220_211_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_023,AET220_909_a.tif,AET220_302_a.tif,AET220_297_n.tif,AET220_297_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_024,AET220_909_a.tif,AET220_302_a.tif,AET220_296_n.tif,AET220_296_n.tif,AET220_998_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_025,AET220_909_a.tif,AET220_302_a.tif,AET220_100_n.tif,AET220_100_n.tif,AET220_302_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_026,AET220_909_a.tif,AET220_302_a.tif,AET220_100_n.tif,AET220_100_n.tif,AET220_302_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_027,AET220_909_a.tif,AET220_302_a.tif,AET220_100_n.tif,AET220_100_n.tif,AET220_302_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_028,AET220_909_a.tif,AET220_302_a.tif,AET220_100_n.tif,AET220_100_n.tif,AET220_302_n.tif,AET220_996_1m.tif,AET220_934_3m.tif,,,,,,,,,,
m11_70_029,AET220_909_a.tif,AET220_302_a.tif,AET220_101_n.tif,AET220_101_n.tif,AET220_302_n.tif,AET220_997_1m.tif,AET220_933_3m.tif,,,,,,,,,,
m11_70_030,AET220_909_a.tif,AET220_302_a.tif,AET220_101_n.tif,AET220_101_n.tif,AET220_302_n.tif,AET220_997_1m.tif,AET220_933_3m.tif,,,,,,,,,,
m11_70_031,AET220_909_a.tif,AET220_302_a.tif,AET220_101_n.tif,AET220_101_n.tif,AET220_302_n.tif,AET220_997_1m.tif,AET220_933_3m.tif,,,,,,,,,,
m11_70_032,AET220_909_a.tif,AET220_302_a.tif,AET220_101_n.tif,AET220_101_n.tif,AET220_302_n.tif,AET220_997_1m.tif,AET220_933_3m.tif,,,,,,,,,,
m11_70_033,AET220_965_a.tif,AET220_965_n.tif,AET220_998_n.tif,,,,,,,,,,,,,,
m11_70_034,AET220_965_a.tif,AET220_965_n.tif,AET220_998_n.tif,,,,,,,,,,,,,,
m11_70_035,AET220_965_a.tif,AET220_965_n.tif,AET220_998_n.tif,,,,,,,,,,,,,,
m11_70_036,AET220_965_a.tif,AET220_965_n.tif,AET220_998_n.tif,,,,,,,,,,,,,,
m11_70_037,AET220_512_a.tif,AET220_512_a.tif,AET220_511_a.tif,AET220_512_a.tif,AET220_932_n.tif,AET220_510_n.tif,AET220_512_n.tif,AET220_510_n.tif,AET220_511_n.tif,AET220_932_3m.tif,AET220_996_1m.tif,,,,,,
m12_00_001,SYSTEX_Dummy.tif,,,,,,,,,,,,,,,,
m12_00_002,c80_SYSTEX_BLACK.tif,,,,,,,,,,,,,,,,
m12_00_003,SYSTEX_BLACK .tif,,,,,,,,,,,,,,,,
m12_00_010,AET001_012_a.tif,AET001_012_n.tif,,,,,,,,,,,,,,,
m12_00_011,AET230_293_a.tif,AET230_016_n.tif,,,,,,,,,,,,,,,
m12_00_012,AET230_030_a.tif,AET230_031_a.tif,AET230_030_n.tif,AET230_031_n.tif,AET230_030_1m.tif,,,,,,,,,,,,
m12_00_013,AET230_025_a.tif,AET210_100_n.tif,,,,,,,,,,,,,,,
m12_00_014,AET603_007_a.tif,AET603_007_n.tif,,,,,,,,,,,,,,,
m12_00_015,AET230_033_a.tif,AET230_031_a.tif,AET230_033_n.tif,AET230_033_n.tif,AET099_009_1m.tif,,,,,,,,,,,,
m12_00_016,AET230_041_a.tif,AET230_069_a.tif,AET230_041_n.tif,AET230_045_n.tif,AET230_047_n.tif,,,,,,,,,,,,
m12_00_017,AET230_086_a.tif,AET230_086_n.tif,,,,,,,,,,,,,,,
m12_00_018,AET603_010_a.tif,AET603_010_n.tif,,,,,,,,,,,,,,,
m12_00_019,AET230_064_a.tif,AET230_027_a.tif,AET230_064_n.tif,AET230_075_n.tif,AET230_896_n.tif,AET230_064_1m.tif,,,,,,,,,,,
m12_00_020,AET230_074_a.tif,AET230_005_a.tif,AET230_016_n.tif,AET230_074_n.tif,,,,,,,,,,,,,
m12_00_021,AET230_197_a.tif,AET230_027_a.tif,AET230_197_n.tif,AET230_075_n.tif,AET230_896_n.tif,AET230_197_1m.tif,,,,,,,,,,,
m12_00_022,AET230_008_a.tif,AET230_008_n.tif,,,,,,,,,,,,,,,
m12_00_023,AET230_009_a.tif,AET230_009_n.tif,,,,,,,,,,,,,,,
m12_00_024,AET230_362_a.tif,AET230_362_n.tif,,,,,,,,,,,,,,,
m12_00_025,AET230_363_a.tif,AET230_363_n.tif,,,,,,,,,,,,,,,
m12_00_026,AET230_364_a.tif,AET230_364_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_027,AET230_504_a.tif,AET230_504_m.tif,AET230_504_n.tif,,,,,,,,,,,,,,
m12_00_028,,,,,,,,,,,,,,,,,
m12_00_029,AET230_507_a.tif,AET230_043_a.tif,AET230_507_n.tif,AET230_043_n.tif,AET230_896_n.tif,AET230_507_1m.tif,,,,,,,,,,,
m12_00_030,AET230_322_a.tif,AET230_323_a.tif,AET230_312_a.tif,AET230_325_a.tif,AET230_321_n.tif,AET230_320_n.tif,AET230_322_n.tif,AET230_323_n.tif,AET230_312_n.tif,AET230_325_n.tif,AET230_320_3m.tif,AET230_321_1m.tif,,,,,
m12_00_031,AET230_244_a.tif,AET230_002_n.tif,AET230_016_n.tif,,,,,,,,,,,,,,
m12_00_032,AET230_508_a.tif,AET230_508_m.tif,AET230_508_n.tif,AET230_896_n.tif,,,,,,,,,,,,,
m12_00_033,AET230_027_a.tif,AET230_043_a.tif,AET230_027_a.tif,AET230_601_n.tif,AET230_043_n.tif,AET230_604_n.tif,AET230_604_n.tif,AET230_601_1m.tif,,,,,,,,,
m12_00_034,AET230_852_a.tif,AET230_852_n.tif,,,,,,,,,,,,,,,
m12_00_035,,,,,,,,,,,,,,,,,
m12_00_036,AET230_854_a.tif,AET230_027_a.tif,AET230_856_n.tif,AET230_601_n.tif,AET230_999_n.tif,AET230_601_1m.tif,,,,,,,,,,,
m12_00_037,AET230_509_a.tif,AET230_148_n.tif,AET230_896_n.tif,AET230_033_n.tif,,,,,,,,,,,,,
m12_00_038,AET230_896_n.tif,AET230_027_a.tif,AET230_854_a.tif,AET230_854_n.tif,AET230_075_n.tif,AET230_854_1m.tif,,,,,,,,,,,
m12_00_039,,,,,,,,,,,,,,,,,
m12_00_040,AET230_896_n.tif,AET230_027_a.tif,AET230_855_a.tif,AET230_855_n.tif,AET230_855_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_041,AET230_855_a.tif,AET230_877_a.tif,AET230_356_a.tif,AET230_896_n.tif,AET230_707_n.tif,AET230_877_n.tif,AET230_356_n.tif,AET230_468_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_042,AET230_855_a.tif,AET230_857_n.tif,,,,,,,,,,,,,,,
m12_00_043,AET230_857_a.tif,AET230_857_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_044,AET230_855_a.tif,AET230_058_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_045,AET230_896_n.tif,AET230_014_a.tif,AET230_858_a.tif,AET230_858_n.tif,AET230_075_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_046,AET230_855_a.tif,AET230_859_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_047,AET230_006_a.tif,AET230_006_n.tif,AET230_006_n.tif,,,,,,,,,,,,,,
m12_00_048,AET230_914_n.tif,AET230_913_n.tif,,,,,,,,,,,,,,,
m12_00_049,AET230_031_a.tif,AET230_230_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_050,AET230_268_a.tif,AET230_268_a.tif,AET230_268_a.tif,AET230_269_a.tif,AET230_267_n.tif,AET230_268_n.tif,AET230_268_n.tif,AET230_268_n.tif,AET230_268_n.tif,AET230_267_3m.tif,AET230_268_1m.tif,,,,,,
m12_00_051,AET230_860_a.tif,AET230_356_a.tif,AET230_707_n.tif,AET230_356_n.tif,AET230_896_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_052,AET230_861_a.tif,AET230_861_n.tif,,,,,,,,,,,,,,,
m12_00_053,AET230_862_a.tif,AET230_862_m.tif,AET230_862_n.tif,,,,,,,,,,,,,,
m12_00_054,AET230_855_a.tif,AET230_863_n.tif,AET210_896_n.tif,,,,,,,,,,,,,,
m12_00_055,AET230_853_a.tif,AET230_853_n.tif,SYSTEX_Noise_0.tif,,,,,,,,,,,,,,
m12_00_056,AET230_855_a.tif,AET230_207_a.tif,AET230_016_n.tif,AET230_016_n.tif,AET230_896_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_057,AET230_864_a.tif,AET230_864_n.tif,,,,,,,,,,,,,,,
m12_00_058,AET230_867_a.tif,AET230_867_n.tif,,,,,,,,,,,,,,,
m12_00_059,AET230_866_a.tif,AET230_866_m.tif,AET230_866_n.tif,,,,,,,,,,,,,,
m12_00_060,AET230_865_a.tif,AET230_865_n.tif,,,,,,,,,,,,,,,
m12_00_061,AET230_868_a.tif,AET230_868_n.tif,,,,,,,,,,,,,,,
m12_00_062,AET230_869_a.tif,AET230_869_n.tif,,,,,,,,,,,,,,,
m12_00_063,AET230_871_a.tif,AET230_871_n.tif,,,,,,,,,,,,,,,
m12_00_064,AET230_872_a.tif,AET230_872_n.tif,,,,,,,,,,,,,,,
m12_00_066,AET230_874_a.tif,AET230_864_n.tif,,,,,,,,,,,,,,,
m12_00_067,AET230_880_a.tif,AET230_876_a.tif,AET230_877_a.tif,AET230_875_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_875_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_068,AET099_999_a.tif,AET230_855_a.tif,AET230_879_a.tif,AET230_043_a.tif,AET230_356_a.tif,AET230_878_n.tif,AET230_896_n.tif,AET230_879_n.tif,AET230_043_n.tif,AET230_356_n.tif,AET230_878_3m.tif,AET099_008_1m.tif,,,,,
m12_00_069,AET230_880_a.tif,AET230_876_a.tif,AET230_877_a.tif,AET230_881_a.tif,AET230_875_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_877_n.tif,AET230_876_n.tif,AET230_875_3m.tif,AET230_875_3m.tif,,,,,,
m12_00_070,AET230_177_a.tif,AET230_256_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_071,AET230_219_a.tif,AET230_043_a.tif,AET230_356_a.tif,AET230_219_n.tif,AET230_043_n.tif,AET230_356_n.tif,AET230_219_1m.tif,,,,,,,,,,
m12_00_072,AET230_860_a.tif,AET230_382_a.tif,AET230_707_n.tif,AET230_382_n.tif,AET230_896_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_073,AET230_920_a.tif,AET230_920_n.tif,,,,,,,,,,,,,,,
m12_00_074,AET230_014_a.tif,AET230_857_n.tif,,,,,,,,,,,,,,,
m12_00_075,AET230_014_a.tif,AET230_058_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_076,AET230_014_a.tif,AET230_315_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_077,AET230_896_n.tif,AET230_027_a.tif,AET230_014_a.tif,AET230_858_n.tif,AET230_854_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_078,AET230_915_1m.tif,AET230_916_3m.tif,AET230_914_n.tif,AET230_913_n.tif,,,,,,,,,,,,,
m12_00_079,AET230_881_a.tif,AET230_014_a.tif,AET230_014_a.tif,AET230_880_a.tif,AET230_002_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_002_3m.tif,AET230_002_1m.tif,,,,,,
m12_00_080,AET230_881_a.tif,AET230_014_a.tif,AET230_014_a.tif,AET230_880_a.tif,AET230_003_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_002_3m.tif,AET230_002_1m.tif,,,,,,
m12_00_081,AET230_014_a.tif,AET230_616_n.tif,AET230_607_n.tif,,,,,,,,,,,,,,
m12_00_082,AET230_014_a.tif,AET230_617_n.tif,AET230_607_n.tif,,,,,,,,,,,,,,
m12_00_083,AET230_855_a.tif,AET230_014_a.tif,AET230_707_n.tif,AET230_014_n.tif,AET230_896_n.tif,AET230_855_1m.tif,,,,,,,,,,,
m12_00_084,AET230_880_a.tif,AET230_876_a.tif,AET230_877_a.tif,AET230_875_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_875_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_085,AET230_880_a.tif,AET230_876_a.tif,AET230_877_a.tif,AET230_382_a.tif,AET230_419_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_382_n.tif,AET230_876_n.tif,AET230_419_3m.tif,AET230_856_1m.tif,,,,,,
m12_00_086,,,,,,,,,,,,,,,,,
m12_00_087,,,,,,,,,,,,,,,,,
m12_00_088,,,,,,,,,,,,,,,,,
m12_00_089,,,,,,,,,,,,,,,,,
m12_00_090,AET230_879_a.tif,AET230_880_a.tif,AET230_289_a.tif,AET230_875_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_875_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_091,AET230_855_a.tif,AET230_877_a.tif,AET230_134_a.tif,AET230_896_n.tif,AET230_707_n.tif,AET230_877_n.tif,AET230_134_n.tif,AET230_468_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_092,AET230_855_a.tif,AET230_857_n.tif,,,,,,,,,,,,,,,
m12_00_093,AET230_855_a.tif,AET230_859_n.tif,AET230_896_n.tif,,,,,,,,,,,,,,
m12_00_094,AET230_855_a.tif,AET230_877_a.tif,AET230_134_a.tif,AET230_878_n.tif,AET230_896_n.tif,AET230_877_n.tif,AET230_134_n.tif,AET230_878_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_095,AET230_880_a.tif,AET230_876_a.tif,AET230_877_a.tif,AET230_811_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_811_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_096,AET230_889_a.tif,AET230_889_n.tif,,,,,,,,,,,,,,,
m12_00_097,,,,,,,,,,,,,,,,,
m12_00_098,AET230_881_a.tif,AET230_876_a.tif,AET230_877_a.tif,AET230_382_a.tif,AET230_707_n.tif,AET230_876_n.tif,AET230_876_n.tif,AET230_382_n.tif,AET230_876_n.tif,AET230_729_3m.tif,AET230_856_1m.tif,,,,,,
m12_00_099,,,,,,,,,,,,,,,,,
m12_00_100,AET230_921_a.tif,AET230_921_n.tif,,,,,,,,,,,,,,,
m12_00_101,AET230_397_a.tif,AET230_397_n.tif,,,,,,,,,,,,,,,
m12_00_102,,,,,,,,,,,,,,,,,
m12_00_103,AET230_855_a.tif,AET230_877_a.tif,AET230_356_a.tif,AET230_436_n.tif,AET230_896_n.tif,AET230_896_n.tif,AET230_356_n.tif,AET230_436_3m.tif,AET230_890_1m.tif,,,,,,,,
m12_00_104,AET230_855_a.tif,AET230_877_a.tif,AET230_356_a.tif,AET230_854_n.tif,AET230_893_n.tif,AET230_893_n.tif,AET230_356_n.tif,AET230_854_3m.tif,AET230_890_1m.tif,,,,,,,,
m12_00_105,,,,,,,,,,,,,,,,,
m12_00_106,AET230_506_n.tif,,,,,,,,,,,,,,,,
m12_00_107,,,,,,,,,,,,,,,,,
m12_00_108,AET230_307_a.tif,AET230_873_a.tif,AET230_382_a.tif,AET230_514_a.tif,AET230_307_n.tif,AET230_873_n.tif,AET230_022_n.tif,AET230_382_n.tif,AET230_891_3m.tif,AET230_856_1m.tif,,,,,,,
m12_00_109,AET230_477_a.tif,AET230_477_n.tif,,,,,,,,,,,,,,,
m12_00_110,AET230_437_a.tif,AET230_450_m.tif,AET230_437_n.tif,,,,,,,,,,,,,,
m12_00_111,AET230_899_a.tif,AET230_893_a.tif,AET230_892_a.tif,AET230_340_n.tif,AET230_898_n.tif,AET230_898_n.tif,AET230_893_n.tif,AET230_340_3m.tif,AET230_890_1m.tif,,,,,,,,
m12_00_112,AET230_478_a.tif,AET230_478_n.tif,AET230_479_n.tif,,,,,,,,,,,,,,
m12_00_113,AET230_439_a.tif,AET230_440_a.tif,AET230_441_a.tif,AET230_469_n.tif,AET230_439_n.tif,AET230_439_n.tif,AET230_441_n.tif,AET230_438_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_114,AET230_439_a.tif,AET230_439_n.tif,,,,,,,,,,,,,,,
m12_00_115,AET230_439_a.tif,AET230_440_a.tif,AET230_441_a.tif,AET230_393_n.tif,AET230_439_n.tif,AET230_440_n.tif,AET230_441_n.tif,AET230_442_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_116,AET230_439_a.tif,AET230_440_a.tif,AET230_441_a.tif,AET230_396_n.tif,AET230_439_n.tif,AET230_440_n.tif,AET230_441_n.tif,AET230_444_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_117,AET230_439_a.tif,AET230_440_a.tif,AET230_441_a.tif,AET230_112_n.tif,AET230_439_n.tif,AET230_440_n.tif,AET230_441_n.tif,AET230_443_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_118,AET230_898_a.tif,AET230_893_a.tif,AET230_393_a.tif,AET230_396_n.tif,AET230_898_n.tif,AET230_893_n.tif,AET230_898_n.tif,AET230_396_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_119,AET230_481_a.tif,AET230_482_a.tif,AET230_382_a.tif,AET230_481_n.tif,AET230_482_n.tif,AET230_382_n.tif,AET230_219_1m.tif,,,,,,,,,,
m12_00_120,AET230_483_a.tif,AET230_483_n.tif,,,,,,,,,,,,,,,
m12_00_121,AET230_072_a.tif,AET230_072_m.tif,AET230_072_n.tif,,,,,,,,,,,,,,
m12_00_122,AET230_898_a.tif,AET230_893_a.tif,AET230_393_a.tif,AET230_332_n.tif,AET230_898_n.tif,AET230_898_n.tif,AET230_893_n.tif,AET230_332_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_123,AET230_392_a.tif,AET230_047_a.tif,AET230_043_a.tif,AET230_896_n.tif,AET230_707_n.tif,AET230_877_n.tif,AET230_043_n.tif,AET230_468_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_124,AET230_022_a.tif,AET230_022_n.tif,,,,,,,,,,,,,,,
m12_00_125,AET230_830_a.tif,AET230_830_n.tif,,,,,,,,,,,,,,,
m12_00_126,AET230_831_a.tif,AET230_831_n.tif,,,,,,,,,,,,,,,
m12_00_127,AET230_832_a.tif,AET230_832_n.tif,,,,,,,,,,,,,,,
m12_00_128,AET230_833_a.tif,AET230_833_n.tif,,,,,,,,,,,,,,,
m12_00_129,AET230_834_a.tif,AET230_834_n.tif,,,,,,,,,,,,,,,
m12_00_130,AET230_835_a.tif,AET230_835_n.tif,,,,,,,,,,,,,,,
m12_00_131,AET230_836_a.tif,AET230_836_n.tif,,,,,,,,,,,,,,,
m12_00_132,AET230_838_a.tif,AET230_837_a.tif,AET230_838_n.tif,AET230_837_n.tif,AET230_030_1m.tif,,,,,,,,,,,,
m12_00_133,,,,,,,,,,,,,,,,,
m12_00_134,,,,,,,,,,,,,,,,,
m12_00_135,,,,,,,,,,,,,,,,,
m12_00_136,,,,,,,,,,,,,,,,,
m12_00_137,,,,,,,,,,,,,,,,,
m12_00_138,AET230_539_a.tif,AET230_539_a.tif,AET230_539_a.tif,AET230_143_n.tif,AET230_539_n.tif,AET230_539_n.tif,AET099_006_1m.tif,,,,,,,,,,
m12_00_139,AET230_539_a.tif,AET230_539_a.tif,AET230_539_a.tif,AET230_157_n.tif,AET230_539_n.tif,AET230_539_n.tif,AET099_009_1m.tif,,,,,,,,,,
m12_00_140,AET230_539_a.tif,AET230_893_a.tif,AET230_892_a.tif,AET230_899_n.tif,AET230_539_n.tif,AET230_441_n.tif,AET230_893_n.tif,AET230_899_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_141,AET230_539_a.tif,AET230_539_a.tif,AET230_441_a.tif,AET230_149_n.tif,AET230_539_n.tif,AET230_441_n.tif,AET099_006_1m.tif,,,,,,,,,,
m12_00_142,AET230_539_a.tif,AET230_539_a.tif,AET230_539_a.tif,AET230_539_n.tif,AET230_539_n.tif,AET230_539_n.tif,AET099_009_1m.tif,,,,,,,,,,
m12_00_143,AET230_023_a.tif,AET230_537_a.tif,AET230_441_a.tif,AET230_022_a.tif,AET230_023_n.tif,AET230_537_n.tif,AET230_022_n.tif,AET230_441_n.tif,AET230_870_3m.tif,AET230_856_1m.tif,,,,,,,
m12_00_144,AET230_356_a.tif,AET230_738_a.tif,AET230_441_a.tif,AET230_112_n.tif,AET230_356_n.tif,AET230_737_n.tif,AET230_441_n.tif,AET230_870_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_145,,,,,,,,,,,,,,,,,
m12_00_146,,,,,,,,,,,,,,,,,
m12_00_147,,,,,,,,,,,,,,,,,
m12_00_148,AET230_498_3m.tif,,,,,,,,,,,,,,,,
m12_00_149,AET230_522_a.tif,AET230_522_n.tif,AET230_522_m.tif,AET230_522_m.tif,,,,,,,,,,,,,
m12_00_150,AET230_520_a.tif,AET230_520_n.tif,,,,,,,,,,,,,,,
m12_00_151,AET230_058_a.tif,AET230_058_n.tif,,,,,,,,,,,,,,,
m12_00_152,AET230_219_a.tif,AET230_113_a.tif,AET230_219_n.tif,AET230_113_n.tif,AET230_999_n.tif,AET230_219_1m.tif,,,,,,,,,,,
m12_00_153,AET230_451_a.tif,c80_SYSTEX_BLACK.tif,AET230_451_n.tif,,,,,,,,,,,,,,
m12_00_154,AET230_890_1m.tif,AET230_498_3m.tif,AET230_451_a.tif,AET230_451_n.tif,AET230_499_a.tif,,,,,,,,,,,,
m12_00_155,AET230_890_1m.tif,AET230_498_3m.tif,AET230_477_a.tif,AET230_477_n.tif,AET230_499_a.tif,,,,,,,,,,,,
m12_00_156,AET230_568_a.tif,AET230_853_n.tif,SYSTEX_Noise_0.tif,,,,,,,,,,,,,,
m12_00_157,AET230_119_a.tif,AET230_873_a.tif,AET230_022_a.tif,AET230_569_a.tif,AET230_119_n.tif,AET230_873_n.tif,AET230_043_n.tif,AET230_022_n.tif,AET230_870_3m.tif,AET230_856_1m.tif,,,,,,,
m12_00_158,AET230_477_a.tif,AET005_087_n.tif,,,,,,,,,,,,,,,
m12_00_159,AET230_395_a.tif,AET230_395_n.tif,,,,,,,,,,,,,,,
m12_00_160,AET230_539_a.tif,AET230_893_a.tif,AET230_892_a.tif,AET230_393_n.tif,AET230_539_n.tif,AET230_539_n.tif,AET230_898_n.tif,AET230_393_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_161,AET230_539_a.tif,AET230_893_a.tif,AET230_892_a.tif,AET230_300_n.tif,AET230_539_n.tif,AET230_893_n.tif,AET230_893_n.tif,AET230_300_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_162,AET230_539_a.tif,AET230_539_a.tif,AET230_046_n.tif,AET230_539_n.tif,,,,,,,,,,,,,
m12_00_163,AET230_539_a.tif,AET230_147_a.tif,AET230_570_n.tif,AET230_539_n.tif,,,,,,,,,,,,,
m12_00_164,AET230_439_a.tif,AET230_440_a.tif,AET230_539_a.tif,AET230_112_n.tif,AET230_439_n.tif,AET230_440_n.tif,AET230_539_n.tif,AET230_443_3m.tif,AET230_994_1m.tif,,,,,,,,
m12_00_165,,,,,,,,,,,,,,,,,
m12_00_166,,,,,,,,,,,,,,,,,
m12_00_167,AET230_898_a.tif,AET230_893_a.tif,AET230_892_a.tif,AET230_308_a.tif,AET230_398_n.tif,AET230_898_n.tif,AET230_898_n.tif,AET230_893_n.tif,AET230_308_n.tif,AET230_398_3m.tif,AET230_994_1m.tif,,,,,,
m12_00_168,AET230_898_a.tif,AET230_893_a.tif,AET230_892_a.tif,AET230_308_a.tif,AET230_398_n.tif,AET230_898_n.tif,AET230_898_n.tif,AET230_893_n.tif,AET230_308_n.tif,AET230_398_3m.tif,AET230_994_1m.tif,,,,,,
m12_00_200,,,,,,,,,,,,,,,,,
m12_00_201,AET230_004_a.tif,AET230_005_a.tif,AET230_003_n.tif,AET230_003_n.tif,AET230_016_n.tif,,,,,,,,,,,,
m12_00_202,AET230_014_a.tif,AET230_855_a.tif,AET230_000_n.tif,AET230_027_n.tif,AET230_896_n.tif,,,,,,,,,,,,
m12_00_203,AET230_004_a.tif,AET230_005_a.tif,AET230_001_n.tif,AET230_001_n.tif,AET230_016_n.tif,,,,,,,,,,,,
m12_00_204,,,,,,,,,,,,,,,,,
m12_00_205,AET230_004_a.tif,AET230_005_a.tif,AET230_001_n.tif,AET230_001_n.tif,AET230_016_n.tif,,,,,,,,,,,,
m12_00_206,AET230_025_a.tif,AET650_007_n.tif,,,,,,,,,,,,,,,
m12_00_207,AET230_031_a.tif,AET653_009_n.tif,,,,,,,,,,,,,,,
m12_00_208,AET230_004_a.tif,AET230_029_a.tif,AET230_029_n.tif,AET230_016_n.tif,,,,,,,,,,,,,
m12_00_209,AET230_004_a.tif,AET657_002_a.tif,AET657_002_n.tif,AET657_002_n.tif,AET230_016_n.tif,,,,,,,,,,,,
m12_00_210,AET230_007_a.tif,AET230_007_n.tif,,,,,,,,,,,,,,,
m12_00_211,AET230_034_a.tif,AET230_034_m.tif,AET230_034_n.tif,,,,,,,,,,,,,,
m12_00_212,AET230_036_a.tif,AET230_036_m.tif,AET230_036_n.tif,,,,,,,,,,,,,,
m12_00_213,AET230_062_n.tif,AET001_005_a.tif,AET230_020_n.tif,AET230_019_a.tif,AET230_021_a.tif,AET230_026_a.tif,AET230_019_n.tif,AET230_021_n.tif,AET230_026_n.tif,AET099_005_1m.tif,,,,,,,
